MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.01172	s	10/19/2023 3:16:12 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
336.29199	28.041534	0.67419839
336.3916	28.049339	0.93537849
336.49121	28.058968	0.80925179
336.59082	28.065514	0.25095418
336.69043	28.074522	0.41648978
336.79004	28.083899	0.67708313
336.88965	28.091518	0.46958914
336.98926	28.100996	0.7449975
337.08887	28.109049	0.038647559
337.18848	28.116648	0.6139884
337.28809	28.125275	0.38807514
337.3877	28.133106	0.69803095
337.4873	28.140961	0.22230205
337.58691	28.148825	0.5999068
337.68652	28.157995	0.61551809
337.78613	28.166121	0.57169467
337.88574	28.173838	0.58219302
337.98535	28.183361	0.53767115
338.08496	28.191526	0.71366316
338.18457	28.200354	0.76764262
338.28418	28.208214	0.44737011
338.38379	28.217129	0.51714945
338.4834	28.225063	0.4423759
338.58301	28.232916	0.91783935
338.68262	28.241352	0.89400679
338.78223	28.248816	0.49055088
338.88184	28.258432	0.51338458
338.98145	28.265676	0.52252084
339.08105	28.274002	0.65183967
339.18066	28.278751	0.47445065
339.28027	28.28264	0.98175138
339.37988	28.284956	0.99151629
